,1A,2A,3A,1B,2B,3B,1C,2C,3C
575,1.0,1.0,1.0,31.022380394523974,617.8733683468681,999.0,71.28962465355585,642.6065738302593,999.0
576,1.0,1.0,1.0,31.118994140529807,618.9516469312902,999.0,71.28962465355585,643.6242236720137,999.0
577,1.0,1.0,1.0,31.215584043965926,620.0298867063757,999.0,71.28962465355585,644.6418571399086,999.0
578,1.0,1.0,1.0,31.31215033092115,621.1080878792228,999.0,71.28962465355585,645.6594744779088,999.0
579,1.0,1.0,1.0,31.40869322484949,622.1862506509663,999.0,71.28962465355585,646.6770759246785,999.0
580,1.0,1.0,1.0,31.50521294662237,623.2643752109436,999.0,71.28962465355585,647.6946617272225,999.0
581,1.0,1.0,1.0,31.601709714568425,624.3424617769807,999.0,71.28962465355585,648.7122321132259,999.0
582,1.0,1.0,1.0,31.698183744513223,625.4205105476607,999.0,71.28962465355585,649.7297873344362,999.0
583,1.0,1.0,1.0,31.794635249819283,626.4985217146007,999.0,71.28962465355585,650.7473276131526,999.0
584,1.0,1.0,1.0,31.891064441420863,627.5764954950154,999.0,71.28962465355585,651.7648531902998,999.0
585,1.0,1.0,1.0,31.987471527865605,628.6544320776643,999.0,71.28962465355585,652.7823643078041,999.0
586,1.0,1.0,1.0,32.083856715360476,629.7323316947843,999.0,71.28962465355585,653.7998611967905,999.0
587,1.0,1.0,1.0,32.180220207785894,630.8101945153466,999.0,71.28962465355585,654.8173440826025,999.0
588,1.0,1.0,1.0,32.27656220676169,631.88802075615,999.0,71.28962465355585,655.8348132132586,999.0
589,1.0,1.0,1.0,32.37288291165639,632.965810634399,999.0,71.28962465355585,656.8522688143266,999.0
590,1.0,1.0,1.0,32.46918251962782,634.0435643376292,999.0,71.28962465355585,657.869711104679,999.0
591,1.0,1.0,1.0,32.56546122567229,635.1212820764159,999.0,71.28962465355585,658.887140336627,999.0
592,1.0,1.0,1.0,32.661719222642766,636.1989640571378,999.0,71.28962465355585,659.9045567148963,999.0
593,1.0,1.0,1.0,32.757956701288784,637.2766104759751,999.0,71.28962465355585,660.9219604799187,999.0
594,1.0,1.0,1.0,32.85417385027593,638.3542215613917,999.0,71.28962465355585,661.939351853803,999.0
595,1.0,1.0,1.0,32.950370856228744,639.4317974940326,999.0,71.28962465355585,662.9567310711171,999.0
596,1.0,1.0,1.0,33.04654790377347,640.5093384945175,999.0,71.28962465355585,663.9740983408965,999.0
597,1.0,1.0,1.0,33.1427051755301,641.5868447542966,999.0,71.28962465355585,664.9914539055068,999.0
598,1.0,1.0,1.0,33.238842852184774,642.6643165052487,999.0,71.28962465355585,666.0087979677427,999.0
599,1.0,1.0,1.0,33.33496111249786,643.7417539338569,999.0,71.28962465355585,667.0261307663538,999.0
600,1.0,1.0,1.0,33.43106013333391,644.8191572371121,999.0,71.28962465355585,668.0434525081199,999.0
601,1.0,1.0,1.0,33.52714008968039,645.8965266468952,999.0,71.28962465355585,669.06076342499,999.0
602,1.0,1.0,1.0,33.623201154698876,646.9738623609992,999.0,71.28962465355585,670.078063726519,999.0
603,1.0,1.0,1.0,33.719243499735896,648.0511645843713,999.0,71.28962465355585,671.0953536362595,999.0
604,1.0,1.0,1.0,33.81526729435414,649.1284335201856,999.0,71.28962465355585,672.1126333696635,999.0
605,1.0,1.0,1.0,33.91127270633899,650.2056693821811,999.0,71.28962465355585,673.12990313603,999.0
606,1.0,1.0,1.0,34.00725990177492,651.282872378155,999.0,71.28962465355585,674.1471631588091,999.0
607,1.0,1.0,1.0,34.10322904500798,652.360042708354,999.0,71.28962465355585,675.1644136515529,999.0
608,1.0,1.0,1.0,34.19918029871761,653.4371805911579,999.0,71.28962465355585,676.1816548127233,999.0
609,1.0,1.0,1.0,34.295113823909205,654.514286239648,999.0,71.28962465355585,677.1988868661434,999.0
610,1.0,1.0,1.0,34.39102977996927,655.5913598454597,999.0,71.28962465355585,678.2161100214978,999.0
611,1.0,1.0,1.0,34.48692832466053,656.6684016226791,999.0,71.28962465355585,679.2333244909821,999.0
612,1.0,1.0,1.0,34.58280961415966,657.7454117897228,999.0,71.28962465355585,680.2505304708247,999.0
613,1.0,1.0,1.0,34.678673803072286,658.8223905453602,999.0,71.28962465355585,681.2677281849166,999.0
614,1.0,1.0,1.0,34.77452104445889,659.8993381014863,999.0,71.28962465355585,682.284917826483,999.0
615,1.0,1.0,1.0,34.87035148986909,660.9762546716928,999.0,71.28962465355585,683.3020996078542,999.0
616,1.0,1.0,1.0,34.96616528932825,662.0531404576868,999.0,71.28962465355585,684.3192737232089,999.0
617,1.0,1.0,1.0,35.061962591410776,663.1299956790558,999.0,71.28962465355585,685.3364403861696,999.0
618,1.0,1.0,1.0,35.1577435432013,664.2068205354974,999.0,71.28962465355585,686.3535997873065,999.0
619,1.0,1.0,1.0,35.25350829035662,665.2836152433118,999.0,71.28962465355585,687.3707521496209,999.0
620,1.0,1.0,1.0,35.349256977124625,666.3603800145315,999.0,71.28962465355585,688.3878976459391,999.0
621,1.0,1.0,1.0,35.44498974633655,667.4371150465753,999.0,71.28962465355585,689.4050364962658,999.0
622,1.0,1.0,1.0,35.540706739450584,668.5138205659886,999.0,71.28962465355585,690.4221688903217,999.0
623,1.0,1.0,1.0,35.63640809656518,669.5904967756934,999.0,71.28962465355585,691.4392950228436,999.0
624,1.0,1.0,1.0,35.732093956419405,670.6671438847202,999.0,71.28962465355585,692.4564150916253,999.0
625,1.0,1.0,1.0,35.82776445644929,671.7437621095846,999.0,71.28962465355585,693.4735292940194,999.0
626,1.0,1.0,1.0,35.92341973277694,672.8203516527201,999.0,71.28962465355585,694.4906378147472,999.0
627,1.0,1.0,1.0,36.01905992021737,673.8969127312619,999.0,71.28962465355585,695.5077408511678,999.0
628,1.0,1.0,1.0,36.11468515234066,674.9734455537322,999.0,71.28962465355585,696.5248385999365,999.0
629,1.0,1.0,1.0,36.2102955614374,676.0499503442195,999.0,71.28962465355585,697.5419312431912,999.0
630,1.0,1.0,1.0,36.305891278585634,677.1264272868787,999.0,71.28962465355585,698.5590189760782,999.0
631,1.0,1.0,1.0,36.4014724336114,678.2028766193871,999.0,71.28962465355585,699.5761019862017,999.0
632,1.0,1.0,1.0,36.49703915516236,679.2792985398544,999.0,71.28962465355585,700.5931804544805,999.0
633,1.0,1.0,1.0,36.59259157068074,680.3556932633159,999.0,71.28962465355585,701.6102545708467,999.0
634,1.0,1.0,1.0,36.68812980644797,681.4320610015021,999.0,71.28962465355585,702.6273245243336,999.0
635,1.0,1.0,1.0,36.78365398755787,682.5084019622217,999.0,71.28962465355585,703.6443904896579,999.0
636,1.0,1.0,1.0,36.879164238001835,683.5847163721047,999.0,71.28962465355585,704.6614526630555,999.0
637,1.0,1.0,1.0,36.97466068061681,684.6610044267578,999.0,71.28962465355585,705.6785112124817,999.0
638,1.0,1.0,1.0,37.07014343713294,685.737266340541,999.0,71.28962465355585,706.6955663242697,999.0
639,1.0,1.0,1.0,37.16561262818398,686.8135023378368,999.0,71.28962465355585,707.7126181790754,999.0
640,1.0,1.0,1.0,37.261068373309215,687.8897126147865,999.0,71.28962465355585,708.7296669561828,999.0
641,1.0,1.0,1.0,37.35651079099648,688.9658973937844,999.0,71.28962465355585,709.7467128257856,999.0
642,1.0,1.0,1.0,37.45193999865843,690.0420568889709,999.0,71.28962465355585,710.7637559690097,999.0
643,1.0,1.0,1.0,37.54735611266894,691.1181913114043,999.0,71.28962465355585,711.7807965644253,999.0
644,1.0,1.0,1.0,37.64275924838066,692.194300863307,999.0,71.28962465355585,712.7978347738475,999.0
645,1.0,1.0,1.0,37.738149520107896,693.2703857729447,999.0,71.28962465355585,713.8148707860325,999.0
646,1.0,1.0,1.0,37.83352704119114,694.34644624729,999.0,71.28962465355585,714.8319047610955,999.0
647,1.0,1.0,1.0,37.92889192395761,695.4224824936902,999.0,71.28962465355585,715.8489368718755,999.0
648,1.0,1.0,1.0,38.02424427976087,696.4984947303456,999.0,71.28962465355585,716.8659672964609,999.0
649,1.0,1.0,1.0,38.11958421899664,697.5744831775793,999.0,71.28962465355585,717.882996195328,999.0
650,1.0,1.0,1.0,38.21491185108804,698.6504480404077,999.0,71.28962465355585,718.900023731838,999.0
651,1.0,1.0,1.0,38.31022728454509,699.7263895223456,999.0,71.28962465355585,719.9170500808017,999.0
652,1.0,1.0,1.0,38.405530626916004,700.802307857964,999.0,71.28962465355585,720.9340754018091,999.0
653,1.0,1.0,1.0,38.50082198484646,701.8782032466918,999.0,71.28962465355585,721.951099860207,999.0
654,1.0,1.0,1.0,38.596101464086175,702.9540759062949,999.0,71.28962465355585,722.9681236215616,999.0
655,1.0,1.0,1.0,38.6913691694558,704.0299260536951,999.0,71.28962465355585,723.985146852389,999.0
656,1.0,1.0,1.0,38.78662520490554,705.1057538904881,999.0,71.28962465355585,725.0021696968113,999.0
657,1.0,1.0,1.0,38.88186967355365,706.1815596438664,999.0,71.28962465355585,726.0191923236185,999.0
658,1.0,1.0,1.0,38.97710267757206,707.2573435166245,999.0,71.28962465355585,727.0362149043923,999.0
659,1.0,1.0,1.0,39.07232431834774,708.333105730469,999.0,71.28962465355585,728.0532375745338,999.0
660,1.0,1.0,1.0,39.16753469639713,709.4088464966521,999.0,71.28962465355585,729.0702605022096,999.0
661,1.0,1.0,1.0,39.26273391140655,710.484566030556,999.0,71.28962465355585,730.0872838432184,999.0
662,1.0,1.0,1.0,39.35792206225696,711.5602645406804,999.0,71.28962465355585,731.1043077429889,999.0
663,1.0,1.0,1.0,39.45309924698233,712.6359422470849,999.0,71.28962465355585,732.1213323661262,999.0
664,1.0,1.0,1.0,39.548265562842786,713.7115993605983,999.0,71.28962465355585,733.1383578565419,999.0
665,1.0,1.0,1.0,39.64342110630456,714.7872360980678,999.0,71.28962465355585,734.1553843658943,999.0
666,1.0,1.0,1.0,39.73856597302981,715.8628526681526,999.0,71.28962465355585,735.1724120460427,999.0
667,1.0,1.0,1.0,39.83370025793187,716.938449287413,999.0,71.28962465355585,736.1894410497999,999.0
668,1.0,1.0,1.0,39.928824055136175,718.014026177646,999.0,71.28962465355585,737.2064715089284,999.0
669,1.0,1.0,1.0,40.0239374580268,719.0895835394447,999.0,71.28962465355585,738.2235035859908,999.0
670,1.0,1.0,1.0,40.11904055924279,720.1651215895316,999.0,71.28962465355585,739.2405374236679,999.0
671,1.0,1.0,1.0,40.21413345067751,721.2406405550773,999.0,71.28962465355585,740.2575731619331,999.0
672,1.0,1.0,1.0,40.309216223485784,722.3161406427446,999.0,71.28962465355585,741.274610940099,999.0
673,1.0,1.0,1.0,40.404288968132164,723.3916220643252,999.0,71.28962465355585,742.2916509045041,999.0
674,1.0,1.0,1.0,40.499351774344234,724.46708503277,999.0,71.28962465355585,743.3086932078352,999.0
675,1.0,1.0,1.0,40.59440473113563,725.5425297647155,999.0,71.28962465355585,744.325737965261,999.0
676,1.0,1.0,1.0,40.6894479268551,726.6179564767992,999.0,71.28962465355585,745.3427853432171,999.0
677,1.0,1.0,1.0,40.78448144915135,727.6933653796075,999.0,71.28962465355585,746.3598353926213,999.0
678,1.0,1.0,1.0,40.87950538497903,728.7687566938907,999.0,71.28962465355585,747.3768884042511,999.0
679,1.0,1.0,1.0,40.97451982064001,729.8441306284408,999.0,71.28962465355585,748.3939444026746,999.0
680,1.0,1.0,1.0,41.06952484175029,730.919487393826,999.0,71.28962465355585,749.4110035592096,999.0
681,1.0,1.0,1.0,41.16452053330848,731.9948272166164,999.0,71.28962465355585,750.4280659923675,999.0
682,1.0,1.0,1.0,41.25950697961485,733.0701502995989,999.0,71.28962465355585,751.44513183585,999.0
683,1.0,1.0,1.0,41.35448426435567,734.1454568689022,999.0,71.28962465355585,752.4622012259199,999.0
684,1.0,1.0,1.0,41.44945247057962,735.2207471246527,999.0,71.28962465355585,753.4792742850545,999.0
685,1.0,1.0,1.0,41.54441168071666,736.2960212924141,999.0,71.28962465355585,754.4963511452019,999.0
686,1.0,1.0,1.0,41.63936197654973,737.3712795803422,999.0,71.28962465355585,755.5134319395265,999.0
687,1.0,1.0,1.0,41.73430343928254,738.4465222124485,999.0,71.28962465355585,756.530516785617,999.0
688,1.0,1.0,1.0,41.82923614949385,739.5217493961596,999.0,71.28962465355585,757.5476058140023,999.0
689,1.0,1.0,1.0,41.92416018714974,740.5969613403707,999.0,71.28962465355585,758.5646991447092,999.0
690,1.0,1.0,1.0,42.019075631648285,741.6721582729785,999.0,71.28962465355585,759.5817969086479,999.0
691,1.0,1.0,1.0,42.11398256179807,742.7473403977539,999.0,71.28962465355585,760.5988992219403,999.0
692,1.0,1.0,1.0,42.20888105582529,743.822507935727,999.0,71.28962465355585,761.6160062026141,999.0
693,1.0,1.0,1.0,42.303771191353825,744.8976610996722,999.0,71.28962465355585,762.6331179749369,999.0
694,1.0,1.0,1.0,42.39865304549944,745.9728001450703,999.0,71.28962465355585,763.650234656388,999.0
695,1.0,1.0,1.0,42.493526694759616,747.0479251133003,999.0,71.28962465355585,764.6673563664718,999.0
696,1.0,1.0,1.0,42.58839221511412,748.1230364499918,999.0,71.28962465355585,765.6844832176739,999.0
697,1.0,1.0,1.0,42.683249681996706,749.1981342593128,999.0,71.28962465355585,766.701615326984,999.0
698,1.0,1.0,1.0,42.77809917024622,750.2732187639258,999.0,71.28962465355585,767.7187528115671,999.0
699,1.0,1.0,1.0,42.872940754229795,751.3482901794035,999.0,71.28962465355585,768.7358957836734,999.0
700,1.0,1.0,1.0,42.96777450775708,752.4233487227318,999.0,71.28962465355585,769.753044347689,999.0
701,1.0,1.0,1.0,43.062600504102406,753.4983946067405,999.0,71.28962465355585,770.770198627112,999.0
702,1.0,1.0,1.0,43.15741881604844,754.5734280494407,999.0,71.28962465355585,771.7873587174363,999.0
703,1.0,1.0,1.0,43.25222951583619,755.6484492574058,999.0,71.28962465355585,772.8045247401877,999.0
704,1.0,1.0,1.0,43.34703267521783,756.7234584561903,999.0,71.28962465355585,773.8216967968478,999.0
705,1.0,1.0,1.0,43.44182836543458,757.7984558506322,999.0,71.28962465355585,774.8388749964658,999.0
706,1.0,1.0,1.0,43.5366166572382,758.8734416609054,999.0,71.28962465355585,775.8560594408566,999.0
707,1.0,1.0,1.0,43.63139762084378,759.9484160944679,999.0,71.28962465355585,776.8732502372856,999.0
708,1.0,1.0,1.0,43.72617132608525,761.0233793775685,999.0,71.28962465355585,777.8904474915245,999.0
709,1.0,1.0,1.0,43.82093784218751,762.0983317161289,999.0,71.28962465355585,778.9076512989996,999.0
710,1.0,1.0,1.0,43.91569723800225,763.1732733247378,999.0,71.28962465355585,779.9248617670403,999.0
711,1.0,1.0,1.0,44.01044958183806,764.2482044206486,999.0,71.28962465355585,780.9420789923483,999.0
712,1.0,1.0,1.0,44.10519494159713,765.3231252203952,999.0,71.28962465355585,781.9593030768402,999.0
713,1.0,1.0,1.0,44.199933384649206,766.3980359311016,999.0,71.28962465355585,782.976534114305,999.0
714,1.0,1.0,1.0,44.29466497798417,767.472936775222,999.0,71.28962465355585,783.9937722017504,999.0
715,1.0,1.0,1.0,44.389389788094846,768.547827963866,999.0,71.28962465355585,785.0110174395782,999.0
716,1.0,1.0,1.0,44.48410788102441,769.6227097087603,999.0,71.28962465355585,786.0282699196644,999.0
717,1.0,1.0,1.0,44.578819322402026,770.6975822231291,999.0,71.28962465355585,787.0455297315397,999.0
718,1.0,1.0,1.0,44.67352417739292,771.7724457313575,999.0,71.28962465355585,788.0627969776208,999.0
719,1.0,1.0,1.0,44.768222510757084,772.8473004383841,999.0,71.28962465355585,789.0800717403893,999.0
720,1.0,1.0,1.0,44.86291438678947,773.9221465604218,999.0,71.28962465355585,790.0973541135183,999.0
721,1.0,1.0,1.0,44.95759986937431,774.9969843142404,999.0,71.28962465355585,791.114644187038,999.0
722,1.0,1.0,1.0,45.052279021994316,776.0718139108043,999.0,71.28962465355585,792.1319420480318,999.0
723,1.0,1.0,1.0,45.146951907701386,777.146635569375,999.0,71.28962465355585,793.149247781502,999.0
724,1.0,1.0,1.0,45.241618589137865,778.2214495003163,999.0,71.28962465355585,794.166561479153,999.0
725,1.0,1.0,1.0,45.33627912854775,779.2962559174451,999.0,71.28962465355585,795.183883221263,999.0
726,1.0,1.0,1.0,45.43093358774246,780.371055036663,999.0,71.28962465355585,796.2012130944634,999.0
727,1.0,1.0,1.0,45.52558202818071,781.4458470700934,999.0,71.28962465355585,797.2185511787757,999.0
728,1.0,1.0,1.0,45.620224510866024,782.520632235079,999.0,71.28962465355585,798.2358975584739,999.0
729,1.0,1.0,1.0,45.714861096465185,783.5954107459605,999.0,71.28962465355585,799.2532523155852,999.0
730,1.0,1.0,1.0,45.80949184525366,784.6701828129394,999.0,71.28962465355585,800.2706156146816,999.0
731,1.0,1.0,1.0,45.904116817094376,785.7449486543507,999.0,71.28962465355585,801.2879873606419,999.0
732,1.0,1.0,1.0,45.9987360714962,786.8197084826436,999.0,71.28962465355585,802.3053677155535,999.0
733,1.0,1.0,1.0,46.09334966755578,787.8944625102831,999.0,71.28962465355585,803.3227567950228,999.0
734,1.0,1.0,1.0,46.187957664048554,788.9692109532881,999.0,71.28962465355585,804.3401546076049,999.0
735,1.0,1.0,1.0,46.282560119348766,790.0439540263768,999.0,71.28962465355585,805.3575612391236,999.0
736,1.0,1.0,1.0,46.37715709147653,791.1186919415018,999.0,71.28962465355585,806.3749767985744,999.0
737,1.0,1.0,1.0,46.47174863809083,792.193424911495,999.0,71.28962465355585,807.3924013486336,999.0
738,1.0,1.0,1.0,46.56633481650546,793.2681531408302,999.0,71.28962465355585,808.4098349464064,999.0
739,1.0,1.0,1.0,46.66091568364067,794.3428769185692,999.0,71.28962465355585,809.4272776764244,999.0
740,1.0,1.0,1.0,46.755491296125754,795.417596331642,999.0,71.28962465355585,810.4447296013878,999.0
741,1.0,1.0,1.0,46.85006171019852,796.4923116763797,999.0,71.28962465355585,811.4621907896823,999.0
742,1.0,1.0,1.0,46.94462698175077,797.5670231528463,999.0,71.28962465355585,812.4796613094582,999.0
743,1.0,1.0,1.0,47.03918716636701,798.6417309655018,999.0,71.28962465355585,813.4971412250142,999.0
744,1.0,1.0,1.0,47.13374231929654,799.7164354189524,999.0,71.28962465355585,814.5146306080896,999.0
745,1.0,1.0,1.0,47.22829249540169,800.7911365599341,999.0,71.28962465355585,815.5321295184596,999.0
746,1.0,1.0,1.0,47.322837749263584,801.8658346846629,999.0,71.28962465355585,816.5496380147616,999.0
747,1.0,1.0,1.0,47.41737813512144,802.9405300115104,999.0,71.28962465355585,817.5671561655473,999.0
748,1.0,1.0,1.0,47.51191370691254,804.0152227470903,999.0,71.28962465355585,818.5846840277084,999.0
749,1.0,1.0,1.0,47.60644451821185,805.0899131107617,999.0,71.28962465355585,819.6022216696905,999.0
750,1.0,1.0,1.0,47.70097062231008,806.1646013108931,999.0,71.28962465355585,820.6197691420922,999.0
751,1.0,1.0,1.0,47.795492072171754,807.2392875672159,999.0,71.28962465355585,821.6373264597837,999.0
752,1.0,1.0,1.0,47.89000892044018,808.3139720933141,999.0,71.28962465355585,822.6548937703753,999.0
753,1.0,1.0,1.0,47.984521219483035,809.3886550993601,999.0,71.28962465355585,823.6724710852187,999.0
754,1.0,1.0,1.0,48.07902902131508,810.4633368050089,999.0,71.28962465355585,824.6900584593335,999.0
755,1.0,1.0,1.0,48.17353237766887,811.5380174137703,999.0,71.28962465355585,825.7076559496164,999.0
756,1.0,1.0,1.0,48.268031340010936,812.6126971520176,999.0,71.28962465355585,826.7252636058047,999.0
757,1.0,1.0,1.0,48.36252595946325,813.6873762280441,999.0,71.28962465355585,827.7428814820196,999.0
758,1.0,1.0,1.0,48.457016286880766,814.7620548597996,999.0,71.28962465355585,828.7605096295523,999.0
759,1.0,1.0,1.0,48.5515023727979,815.836733252358,999.0,71.28962465355585,829.7781480982064,999.0
760,1.0,1.0,1.0,48.64598426751829,816.911411627352,999.0,71.28962465355585,830.7957969374614,999.0
761,1.0,1.0,1.0,48.74046202098457,817.9860901428615,999.0,71.28962465355585,831.8134561953232,999.0
762,1.0,1.0,1.0,48.834935682915685,819.06076911809,999.0,71.28962465355585,832.8311259200182,999.0
763,1.0,1.0,1.0,48.929405302719964,820.1354487173851,999.0,71.28962465355585,833.8488061570566,999.0
764,1.0,1.0,1.0,49.023870929552515,821.2101291510987,999.0,71.28962465355585,834.8664969518006,999.0
765,1.0,1.0,1.0,49.11833261224258,822.2848106370715,999.0,71.28962465355585,835.8841983510002,999.0
766,1.0,1.0,1.0,49.21279039941511,823.3594933882804,999.0,71.28962465355585,836.9019103938671,999.0
767,1.0,1.0,1.0,49.30724433936809,824.4341776186744,999.0,71.28962465355585,837.9196331273782,999.0
768,1.0,1.0,1.0,49.40169448016376,825.5088635427156,999.0,71.28962465355585,838.9373665908348,999.0
769,1.0,1.0,1.0,49.49614086958893,826.5835513745358,999.0,71.28962465355585,839.9551108256458,999.0
770,1.0,1.0,1.0,49.59058355517083,827.658241329322,999.0,71.28962465355585,840.9728658703433,999.0
771,1.0,1.0,1.0,49.68502258416032,828.7329336188307,999.0,71.28962465355585,841.9906317658417,999.0
772,1.0,1.0,1.0,49.77945800359584,829.8076284606896,999.0,71.28962465355585,843.0084085487367,999.0
773,1.0,1.0,1.0,49.87388986019292,830.8823260664975,999.0,71.28962465355585,844.0261962560196,999.0
774,1.0,1.0,1.0,49.968318200464566,831.9570266527905,999.0,71.28962465355585,845.0439949235614,999.0
775,1.0,1.0,1.0,50.062743070632365,833.0317304328391,999.0,71.28962465355585,846.0618045881619,999.0
776,1.0,1.0,1.0,50.15716451671307,834.1064376217985,999.0,71.28962465355585,847.0796252812852,999.0
777,1.0,1.0,1.0,50.251582584471855,835.181148433199,999.0,71.28962465355585,848.0974570391326,999.0
778,1.0,1.0,1.0,50.34599731940098,836.2558630834172,999.0,71.28962465355585,849.1152998917248,999.0
779,1.0,1.0,1.0,50.44040876675295,837.3305817862183,999.0,71.28962465355585,850.1331538712279,999.0
780,1.0,1.0,1.0,50.534816971562094,838.4053047561421,999.0,71.28962465355585,851.1510190087234,999.0
781,1.0,1.0,1.0,50.629221978617984,839.4800322082463,999.0,71.28962465355585,852.1688953339241,999.0
782,1.0,1.0,1.0,50.72362383246154,840.5547643576795,999.0,71.28962465355585,853.1867828755996,999.0
783,1.0,1.0,1.0,50.81802257741344,841.6295014186921,999.0,71.28962465355585,854.2046816613228,999.0
784,1.0,1.0,1.0,50.91241825755475,842.7042436066047,999.0,71.28962465355585,855.2225917187998,999.0
785,1.0,1.0,1.0,51.0068109167584,843.7789911364222,999.0,71.28962465355585,856.2405130727489,999.0
786,1.0,1.0,1.0,51.10120059864012,844.8537442245304,999.0,71.28962465355585,857.2584457507268,999.0
787,1.0,1.0,1.0,51.195587346579146,845.9285030839807,999.0,71.28962465355585,858.2763897757741,999.0
788,1.0,1.0,1.0,51.2899712038074,847.0032679319363,999.0,71.28962465355585,859.2943451716349,999.0
789,1.0,1.0,1.0,51.38435221326461,848.0780389825852,999.0,71.28962465355585,860.312311961234,999.0
790,1.0,1.0,1.0,51.4787304176618,849.1528164523617,999.0,71.28962465355585,861.3302901663119,999.0
791,1.0,1.0,1.0,51.57310585952798,850.2276005571226,999.0,71.28962465355585,862.3482798083797,999.0
792,1.0,1.0,1.0,51.66747858119764,851.3023915123326,999.0,71.28962465355585,863.3662809065531,999.0
793,1.0,1.0,1.0,51.761848624755,852.3771895327935,999.0,71.28962465355585,864.3842934815693,999.0
794,1.0,1.0,1.0,51.856216032050355,853.4519948349473,999.0,71.28962465355585,865.4023175517566,999.0
795,1.0,1.0,1.0,51.95058084479351,854.5268076353985,999.0,71.28962465355585,866.4203531346672,999.0
796,1.0,1.0,1.0,52.04494310441034,855.6016281500597,999.0,71.28962465355585,867.4384002479029,999.0
797,1.0,1.0,1.0,52.13930285218664,856.6764565953141,999.0,71.28962465355585,868.4564589063696,999.0
798,1.0,1.0,1.0,52.23366012914436,857.751293187668,999.0,71.28962465355585,869.4745291259834,999.0
799,1.0,1.0,1.0,52.328014976166955,858.8261381436398,999.0,71.28962465355585,870.4926109220473,999.0
800,1.0,1.0,1.0,52.42236743389178,859.900991679246,999.0,71.28962465355585,871.5107043072587,999.0
801,1.0,1.0,1.0,52.516717542739585,860.9758540119133,999.0,71.28962465355585,872.528809295404,999.0
802,1.0,1.0,1.0,52.61106534298601,862.0507253592483,999.0,71.28962465355585,873.5469258987101,999.0
803,1.0,1.0,1.0,52.70541087466028,863.1256059377561,999.0,71.28962465355585,874.5650541277283,999.0
804,1.0,1.0,1.0,52.79975417764941,864.2004959645867,999.0,71.28962465355585,875.5831939949226,999.0
805,1.0,1.0,1.0,52.89409529161249,865.2753956575206,999.0,71.28962465355585,876.6013455089749,999.0
806,1.0,1.0,1.0,52.98843425603391,866.3503052344194,999.0,71.28962465355585,877.6195086797253,999.0
807,1.0,1.0,1.0,53.08277111018199,867.4252249130839,999.0,71.28962465355585,878.6376835150156,999.0
808,1.0,1.0,1.0,53.177105893175174,868.50015491094,999.0,71.28962465355585,879.6558700236427,999.0
809,1.0,1.0,1.0,53.27143864389546,869.5750954473752,999.0,71.28962465355585,880.6740682118619,999.0
810,1.0,1.0,1.0,53.365769401110754,870.6500467395863,999.0,71.28962465355585,881.6922780868532,999.0
811,1.0,1.0,1.0,53.46009820335467,871.7250090074633,999.0,71.28962465355585,882.7104996538457,999.0
812,1.0,1.0,1.0,53.55442508897479,872.7999824693815,999.0,71.28962465355585,883.7287329177952,999.0
813,1.0,1.0,1.0,53.64875009617465,873.8749673440827,999.0,71.28962465355585,884.7469778830528,999.0
814,1.0,1.0,1.0,53.74307326295556,874.9499638511579,999.0,71.28962465355585,885.7652345539369,999.0
815,1.0,1.0,1.0,53.83739462711602,876.0249722102018,999.0,71.28962465355585,886.7835029323975,999.0
816,1.0,1.0,1.0,53.9317142263518,877.0999926412915,999.0,71.28962465355585,887.8017830214945,999.0
817,1.0,1.0,1.0,54.026032098121355,878.1750253638716,999.0,71.28962465355585,888.8200748230837,999.0
818,1.0,1.0,1.0,54.12034827972534,879.2500705999247,999.0,71.28962465355585,889.8383783379961,999.0
819,1.0,1.0,1.0,54.214662808338986,880.3251285678541,999.0,71.28962465355585,890.8566935663806,999.0
820,1.0,1.0,1.0,54.30897572088558,881.4001994898847,999.0,71.28962465355585,891.8750205089982,999.0
821,1.0,1.0,1.0,54.40328705416848,882.475283586942,999.0,71.28962465355585,892.8933591639145,999.0
822,1.0,1.0,1.0,54.49759684483167,883.550381080552,999.0,71.28962465355585,893.9117095311601,999.0
823,1.0,1.0,1.0,54.591905129353705,884.6254921929515,999.0,71.28962465355585,894.9300716080098,999.0
824,1.0,1.0,1.0,54.68621194398627,885.7006171453492,999.0,71.28962465355585,895.9484453923628,999.0
825,1.0,1.0,1.0,54.78051732490986,886.7757561614712,999.0,71.28962465355585,896.9668308811647,999.0
826,1.0,1.0,1.0,54.87482130807776,887.8509094626223,999.0,71.28962465355585,897.9852280706043,999.0
827,1.0,1.0,1.0,54.96912392933323,888.9260772736885,999.0,71.28962465355585,899.0036369576799,999.0
828,1.0,1.0,1.0,55.06342522430893,890.0012598171388,999.0,71.28962465355585,900.0220575365406,999.0
829,1.0,1.0,1.0,55.15772522852913,891.0764573172936,999.0,71.28962465355585,901.040489802956,999.0
830,1.0,1.0,1.0,55.25202397730759,892.1516699988011,999.0,71.28962465355585,902.0589337510143,999.0
831,1.0,1.0,1.0,55.346321505846696,893.2268980856142,999.0,71.28962465355585,903.0773893750803,999.0
832,1.0,1.0,1.0,55.44061784918174,894.3021418041133,999.0,71.28962465355585,904.0958566687282,999.0
833,1.0,1.0,1.0,55.53491304220924,895.3774013785447,999.0,71.28962465355585,905.1143356251245,999.0
